spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,chroma_stft_C,chroma_stft_C#,chroma_stft_D,chroma_stft_D#,chroma_stft_E,chroma_stft_F,chroma_stft_F#,chroma_stft_G,chroma_stft_G#,chroma_stft_A,chroma_stft_A#,chroma_stft_B,label,filename,source_file,segment_id
649.2643001349202,116.22923341347368,34.88326116151471,7.863647930913611,7.604363437416882,3.82816679780081,0.4767978083153691,0.4290090810936714,0.739866589839708,0.32325391931771597,0.35099572344861474,0.754679222981285,0.36740434757703655,0.39022391955042524,0.6731225966531684,0.6167224575028076,0.9410963576348059,0.5718714920068201,Aisdur,00064_seg1.wav,Aisdur/00064.wav,1
615.6169734825837,110.34393368210038,37.83763496895097,10.090644056426193,6.584326258376269,1.8638063406531904,0.3914467580246487,0.3826785039857482,0.6105301014940442,0.2871333562980947,0.32676049857108835,0.7026281854003322,0.3386979295297969,0.3465002207878151,0.5725070429161869,0.5350915241773906,0.95930876894021,0.5219148896035118,Aisdur,00064_seg2.wav,Aisdur/00064.wav,2
678.536140096087,106.91927291587362,34.99112732899636,6.9255565587518,4.5508730863198705,2.271355840629636,0.5354303622487431,0.4936162265110747,0.7554392530678008,0.4493648869915597,0.448843596309174,0.9182620875852688,0.46854953940512034,0.44303671487161267,0.6308510787412271,0.548141555728761,0.872157339334521,0.5610086678290709,Aisdur,00066_seg0.wav,Aisdur/00066.wav,0
598.8258003028186,114.701727815854,40.511264187611864,8.521105189136808,4.341762069855099,0.4174308690420602,0.3593253248565186,0.3594950716760101,0.8664969395661526,0.2557568386795649,0.2895556068030388,0.8354358281245265,0.30902861424345984,0.32034931236109243,0.5667268389484,0.4630599057028436,0.9181961599055003,0.4401070408428518,Aisdur,00066_seg1.wav,Aisdur/00066.wav,1
605.2994868437702,106.92048787852764,40.10834458973353,7.008100947912167,4.978514410039584,1.9848536687733576,0.3454538002325721,0.33683194806359723,0.7132623629617637,0.22334704641542472,0.25112919366398134,0.8350506104151324,0.2956168790281816,0.3083108475051525,0.5520593418316868,0.48222667243079387,0.9314720404731435,0.44584204177702563,Aisdur,00066_seg2.wav,Aisdur/00066.wav,2
670.0309118942887,99.23227515652894,33.96559399113939,7.423460599464401,6.561936566304026,2.4954942432767298,0.5040197512718028,0.4530765536303946,0.6114011243104085,0.3493202180013295,0.38659394195427116,0.8432790189632322,0.39280638518040883,0.4030856391796178,0.66891859395674,0.5829610684958768,0.9113652569731285,0.5864978851088495,Aisdur,00067_seg0.wav,Aisdur/00067.wav,0
657.2432223812025,116.97395439913232,37.279173138328424,3.3084291188802633,7.032937695522424,3.140708893136417,0.3288693499126601,0.2985274513948638,0.5840806270809759,0.23315466260720447,0.2623155177717144,0.7553420263907814,0.26619742870005597,0.29133833854288094,0.47941972786244247,0.40693681581480523,0.9258486132018368,0.39019254243065754,Aisdur,00067_seg1.wav,Aisdur/00067.wav,1
621.0807031697308,108.09983254066493,38.826290428814985,5.571658223546887,8.008942585261025,2.7974354834854647,0.35487170568310833,0.3216142693088008,0.7142580375336283,0.2352736215405987,0.2667402473042682,0.8211412972333947,0.29803655109459104,0.2804095226718598,0.4617688804561974,0.4572026827026823,0.8884703866443275,0.4419404910600758,Aisdur,00067_seg2.wav,Aisdur/00067.wav,2
680.8570464903275,97.70623321894557,32.258037809423804,9.844985259014429,7.10679202132901,3.5921785957996493,0.537252373853385,0.5537208876711136,0.631433410141108,0.4421687709709023,0.4633389453903232,0.756668959965298,0.5010774570984814,0.5008851989535748,0.7561801130848415,0.6266539935151738,0.8425484276987457,0.656225368166018,Aisdur,00068_seg0.wav,Aisdur/00068.wav,0
602.3757111554467,100.05500370836742,38.135633315965215,12.005597051766525,6.652531710937634,2.3874261262201024,0.3955523525630244,0.344136883209842,0.47158956813881275,0.21901384879507096,0.28242982146465795,0.7437255856187631,0.3140715116655292,0.3024204333501554,0.5196434033824671,0.4731623048958517,0.9372160517839705,0.5060302506470892,Aisdur,00068_seg1.wav,Aisdur/00068.wav,1
617.1673247783701,112.39707242058054,40.007538397621474,8.714370106409993,6.142533122387035,1.8151579875152615,0.32086415354146747,0.30915521727085865,0.5063034405219375,0.25930917798574393,0.26612738928141266,0.8343276620867448,0.2905045083895731,0.31412202562385017,0.4824618598812551,0.4630013762610232,0.9546343694478322,0.4248787147907367,Aisdur,00068_seg2.wav,Aisdur/00068.wav,2
756.7240377839272,94.17722957079926,33.80300559907812,0.20132456942933138,11.941664777086874,6.64065691411471,0.350010315443809,0.3410489098002386,0.435471461289453,0.3498835255134609,0.3439739572051649,0.9293572303814985,0.3575869323562134,0.3839830525475224,0.5583039333514359,0.4569430546708399,0.8253160129098088,0.48119120683306277,Aisdur,00069_seg0.wav,Aisdur/00069.wav,0
694.5189025490981,104.0438076004014,37.429418446353516,2.9990558051525023,11.389370477204231,5.012633163465118,0.31687814656779567,0.3424160796182009,0.5823771049633231,0.35151109698436017,0.37294884753766844,0.9221103287077999,0.3313173656767629,0.34742721738571053,0.5507705322583032,0.4597798394599555,0.9422315656239192,0.5044789568499095,Aisdur,00069_seg1.wav,Aisdur/00069.wav,1
724.5463723205787,92.70047540618383,34.96441026721345,2.7598489427888695,11.962470754438986,6.5529374638881395,0.3657897772741872,0.34925129971544067,0.5643382682643522,0.3098783867687064,0.34458983335193044,0.7582976411166131,0.3269792390965291,0.395508525912881,0.6007373983775881,0.5173702535830802,0.9823978268000471,0.5249126708795215,Aisdur,00069_seg2.wav,Aisdur/00069.wav,2
638.6985112301483,83.26261330117171,37.19209814773054,7.672873129002419,4.7516371565275675,2.941045295566465,0.470066029548008,0.49778256574150437,0.4170723906801607,0.45782906026027176,0.37192740462091695,0.47513574299827666,0.6458295001816449,0.42209609842193785,0.6125351190524756,0.501385168746337,0.5059590803292243,0.9375583740389817,Bdur,00001_seg0.wav,Bdur/00001.wav,0
676.2260354045652,108.78684378700393,41.8991972418549,3.4992913952308164,4.633116751588147,-0.07418202462439093,0.22961113957978774,0.2911121025726955,0.18612460405226197,0.3587888911763504,0.20501826826687386,0.27855762474902496,0.6186434053445095,0.27096454072944365,0.3667694261463903,0.2905510176458537,0.3195194957457586,0.9986264029870633,Bdur,00001_seg1.wav,Bdur/00001.wav,1
760.513358746334,105.26171264383099,37.194196614634045,1.7311813115699164,5.801318074352846,0.3118989913932398,0.2445111691959936,0.2952802304869606,0.2104089831991355,0.40453614470237376,0.2268117063489005,0.2999766067736141,0.6032620354725543,0.29214737336298446,0.38993531919611757,0.3182138306479416,0.35392421389893697,0.9965289424921315,Bdur,00001_seg2.wav,Bdur/00001.wav,2
710.2478803708191,102.73369555955044,35.786152585414676,3.6529278133214627,7.543244213317701,1.876199068283358,0.39414847092598265,0.4395556484734185,0.3401526209947347,0.4434976326534926,0.3826035639594057,0.4728312435308829,0.5810479117919501,0.418822057916952,0.5639157117158543,0.4797859601620009,0.5283176122520876,0.9579915953935153,Bdur,00002_seg0.wav,Bdur/00002.wav,0
597.4060526777882,106.9674298704841,42.44218623479145,8.751880079118115,3.5393614674217697,-0.8068027120620345,0.24337353168047354,0.26326776798280055,0.19365391952465535,0.44139876403391815,0.21845327262443406,0.2780182999683001,0.6311934288696758,0.25970207494330694,0.3979575570108125,0.30862136533004475,0.3278539398226277,1.0,Bdur,00002_seg1.wav,Bdur/00002.wav,1
